,id_caller,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,Type,jpg_url,img_num,Dog_Breed,favorite_count,retweet_count
741,780496263422808064,NaN,NaN,2016-09-26 19:56:24,Twitter for iPhone,RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12.0,10,Bell,None,None,None,None,floofer,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,1,Shih-Tzu,21592,8057
742,780476555013349377,NaN,NaN,2016-09-26 18:38:05,Twitter for iPhone,RT @Patreon: Well. @dog_rates is on Patreon.   12/10.   https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO,"https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1",12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,1,Boston_bull,0,11027
744,780192070812196864,NaN,NaN,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg,1,English_springer,7436,1476
745,780092040432480260,NaN,NaN,2016-09-25 17:10:10,Twitter for iPhone,RT @dog_rates: This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.c…,https://twitter.com/dog_rates/status/753375668877008896/photo/1,8.0,10,Hank,None,None,None,None,floofer,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,1,Rottweiler,6223,1652
746,780074436359819264,NaN,NaN,2016-09-25 16:00:13,Vine - Make a Scene,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,https://vine.co/v/5nzYBpl0TY2,10.0,10,None,doggo,None,None,None,doggo,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,1,pug,5015,1122
747,779834332596887552,NaN,NaN,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,https://twitter.com/dog_rates/status/779834332596887552/photo/1,11.0,10,Scout,None,None,None,None,floofer,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,1,miniature_pinscher,14700,4816
748,779377524342161408,NaN,NaN,2016-09-23 17:50:56,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,https://twitter.com/dog_rates/status/779377524342161408/video/1,12.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,1,Staffordshire_bullterrier,0,13537
749,779124354206535695,NaN,NaN,2016-09-23 01:04:56,Twitter for iPhone,RT @dog_rates: Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/…,https://twitter.com/dog_rates/status/679462823135686656/photo/1,11.0,10,Hurley,None,None,None,None,floofer,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,1,Lakeland_terrier,6287,1218
750,779123168116150273,NaN,NaN,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,https://twitter.com/dog_rates/status/779123168116150273/photo/1,12.0,10,Reggie,None,None,None,None,floofer,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,1,Pomeranian,11196,3666
751,779056095788752897,NaN,NaN,2016-09-22 20:33:42,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,https://twitter.com/dog_rates/status/779056095788752897/photo/1,13.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,1,Eskimo_dog,9132,2914
752,778990705243029504,NaN,NaN,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,https://twitter.com/dog_rates/status/778990705243029504/photo/1,11.0,10,Jay,None,None,None,None,floofer,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg,1,pug,7065,1799
755,778748913645780993,NaN,NaN,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",https://twitter.com/dog_rates/status/778748913645780993/photo/1,11.0,10,Mya,None,None,None,None,floofer,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,2,golden_retriever,12087,3258
756,778650543019483137,NaN,NaN,2016-09-21 17:42:10,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",https://twitter.com/dog_rates/status/778650543019483137/photo/1,10.0,10,Strider,None,None,None,None,floofer,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,1,Pembroke,0,4695
757,778624900596654080,NaN,NaN,2016-09-21 16:00:17,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,https://twitter.com/dog_rates/status/778624900596654080/photo/1,11.0,10,Penny,None,None,None,None,floofer,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,1,papillon,9448,2755
758,778408200802557953,NaN,NaN,2016-09-21 01:39:11,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,https://twitter.com/dog_rates/status/778408200802557953/photo/1,14.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,1,American_Staffordshire_terrier,15409,4790
759,778396591732486144,NaN,NaN,2016-09-21 00:53:04,Twitter for iPhone,RT @dog_rates: This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,https://twitter.com/dog_rates/status/703041949650034688/photo/1,10.0,10,an,None,None,None,None,floofer,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,3,malinois,0,15181
760,778383385161035776,NaN,NaN,2016-09-21 00:00:35,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,10,Nala,None,None,None,None,floofer,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,1,Cardigan,5251,1338
762,778039087836069888,NaN,NaN,2016-09-20 01:12:28,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,https://twitter.com/dog_rates/status/778039087836069888/photo/1,12.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,1,Ibizan_hound,0,10124
764,777953400541634568,NaN,NaN,2016-09-19 19:31:59,Twitter for iPhone,RT @dog_rates: Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://…,https://twitter.com/dog_rates/status/768193404517830656/photo/1,8.0,10,Gerald,doggo,None,None,None,doggo,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,1,Pembroke,10324,2782
765,777885040357281792,NaN,NaN,2016-09-19 15:00:20,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,https://twitter.com/dog_rates/status/777885040357281792/photo/1,3.0,10,Wesley,None,None,None,None,floofer,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1,English_springer,12644,4801
766,777684233540206592,NaN,NaN,2016-09-19 01:42:24,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://twitter.com/dog_rates/status/777684233540206592/photo/1,11.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,1,cocker_spaniel,1976,167
767,777641927919427584,NaN,NaN,2016-09-18 22:54:18,Twitter for iPhone,RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,https://twitter.com/dog_rates/status/750429297815552001/photo/1,12.0,10,Arnie,None,None,None,None,floofer,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,1,American_Staffordshire_terrier,0,17367
768,777621514455814149,NaN,NaN,2016-09-18 21:33:11,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12.0,10,Derek,None,None,None,None,floofer,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,3,Chihuahua,12607,2964
769,777189768882946048,NaN,NaN,2016-09-17 16:57:35,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,https://twitter.com/dog_rates/status/777189768882946048/photo/1,12.0,10,Jeffrey,None,None,None,None,floofer,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,1,Scotch_terrier,14875,4424
771,776813020089548800,NaN,NaN,2016-09-16 16:00:31,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,https://twitter.com/dog_rates/status/776813020089548800/photo/1,12.0,10,Solomon,None,None,None,None,floofer,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,1,Pembroke,7997,3294
772,776477788987613185,NaN,NaN,2016-09-15 17:48:25,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,https://twitter.com/dog_rates/status/776477788987613185/photo/1,11.0,10,Huck,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,1,Eskimo_dog,10915,4319
773,776249906839351296,NaN,NaN,2016-09-15 02:42:54,Twitter for iPhone,RT @dog_rates: We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://…,https://twitter.com/dog_rates/status/700747788515020802/photo/1,11.0,10,very,None,None,None,None,floofer,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,1,cocker_spaniel,16711,5222
774,776218204058357768,NaN,NaN,2016-09-15 00:36:55,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,https://twitter.com/dog_rates/status/776218204058357768/photo/1,13.0,10,None,None,floofer,None,None,floofer,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,1,toy_poodle,9174,1954
776,776113305656188928,NaN,NaN,2016-09-14 17:40:06,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://twitter.com/dog_rates/status/776113305656188928/photo/1,11.0,10,Sampson,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,1,Italian_greyhound,23398,6169
777,776088319444877312,NaN,NaN,2016-09-14 16:00:49,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,https://twitter.com/dog_rates/status/776088319444877312/photo/1,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,1,collie,11545,4287
778,775898661951791106,NaN,NaN,2016-09-14 03:27:11,Twitter for iPhone,"RT @dog_rates: Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",https://twitter.com/dog_rates/status/733109485275860992/photo/1,12.0,10,None,doggo,None,pupper,None,doggo,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,1,Old_English_sheepdog,6879,1913
779,775842724423557120,NaN,NaN,2016-09-13 23:44:54,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,https://twitter.com/dog_rates/status/775842724423557120/photo/1,12.0,10,Blue,None,None,None,None,floofer,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,4,Pomeranian,7097,1807
780,775733305207554048,NaN,NaN,2016-09-13 16:30:07,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,https://twitter.com/dog_rates/status/775733305207554048/photo/1,11.0,10,Anakin,doggo,None,None,None,doggo,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,1,Labrador_retriever,5718,1430
781,775729183532220416,NaN,NaN,2016-09-13 16:13:44,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,https://twitter.com/dog_rates/status/775729183532220416/photo/1,13.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,1,standard_poodle,23706,6803
782,775364825476165632,NaN,NaN,2016-09-12 16:05:54,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,https://twitter.com/dog_rates/status/775364825476165632/photo/1,11.0,10,Finley,doggo,None,None,None,doggo,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,1,Samoyed,0,5620
783,775350846108426240,NaN,NaN,2016-09-12 15:10:21,Vine - Make a Scene,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af  https://t.co/2OmDMAkkou,https://vine.co/v/ijmv0PD0XXD,12.0,10,Maximus,None,None,None,None,floofer,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,2,malamute,24961,8236
784,775096608509886464,NaN,NaN,2016-09-11 22:20:06,Twitter for iPhone,"RT @dog_rates: After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https:/…",https://twitter.com/dog_rates/status/740373189193256964/photo/1,14.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,1,malamute,10115,3542
786,774757898236878852,NaN,NaN,2016-09-10 23:54:11,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,https://twitter.com/dog_rates/status/774757898236878852/photo/1,12.0,10,Finley,None,None,None,None,floofer,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,1,pug,9225,4278
787,774639387460112384,NaN,NaN,2016-09-10 16:03:16,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,https://twitter.com/dog_rates/status/774639387460112384/photo/1,10.0,10,Sprinkles,None,None,None,None,floofer,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,1,kuvasz,8566,2562
788,774314403806253056,NaN,NaN,2016-09-09 18:31:54,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,https://twitter.com/dog_rates/status/774314403806253056/photo/1,14.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,1,Pembroke,0,3711
789,773985732834758656,NaN,NaN,2016-09-08 20:45:53,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,https://twitter.com/dog_rates/status/773985732834758656/photo/1,11.0,10,Winnie,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,1,Lhasa,6953,1863
790,773922284943896577,NaN,NaN,2016-09-08 16:33:46,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",https://twitter.com/dog_rates/status/773922284943896577/photo/1,12.0,10,Heinrich,None,None,None,None,floofer,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,1,Mexican_hairless,6451,1526
791,773704687002451968,NaN,NaN,2016-09-08 02:09:06,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,https://twitter.com/dog_rates/status/773704687002451968/photo/1,12.0,10,Loki,None,None,None,None,floofer,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,1,Maltese_dog,4057,1236
792,773670353721753600,NaN,NaN,2016-09-07 23:52:41,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,https://twitter.com/dog_rates/status/773670353721753600/photo/1,10.0,10,Shakespeare,None,None,None,None,floofer,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,1,kuvasz,4026,804
793,773547596996571136,NaN,NaN,2016-09-07 15:44:53,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://twitter.com/dog_rates/status/773547596996571136/photo/1,11.0,10,Chelsea,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,1,golden_retriever,2912,520
796,773247561583001600,NaN,NaN,2016-09-06 19:52:39,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://twitter.com/dog_rates/status/773247561583001600/photo/1,10.0,10,Chip,None,None,None,None,floofer,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,2,golden_retriever,12900,3743
798,772877495989305348,NaN,NaN,2016-09-05 19:22:09,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,https://twitter.com/dog_rates/status/772877495989305348/video/1,11.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,1,borzoi,11301,5620
799,772826264096874500,NaN,NaN,2016-09-05 15:58:34,Twitter for iPhone,Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position 11/10 https://t.co/7CQkn3gHOQ,https://twitter.com/dog_rates/status/772826264096874500/photo/1,11.0,10,Roosevelt,None,None,None,None,floofer,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,1,Rottweiler,0,8329
800,772615324260794368,NaN,NaN,2016-09-05 02:00:22,Twitter for iPhone,RT @dog_rates: This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,https://twitter.com/dog_rates/status/765222098633691136/photo/1,10.0,10,Gromit,None,None,None,None,floofer,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1,Lakeland_terrier,9873,3226
801,772581559778025472,NaN,NaN,2016-09-04 23:46:12,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,https://twitter.com/dog_rates/status/772581559778025472/photo/1,10.0,10,a,None,None,None,None,floofer,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,2,Bernese_mountain_dog,6692,1576
802,772193107915964416,NaN,NaN,2016-09-03 22:02:38,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://twitter.com/dog_rates/status/772193107915964416/photo/1,12.0,10,Willem,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,1,Shetland_sheepdog,7378,1823
803,772152991789019136,NaN,NaN,2016-09-03 19:23:13,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,https://twitter.com/dog_rates/status/772152991789019136/photo/1,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,1,bloodhound,5329,1348
